字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
效果,效果,1.0,可是竟然能产生这么新鲜的效果,0.761186,0.238814,0.469303,2
正品,包装,0.89,好评包装细心价格实惠质量很好,0.999854,0.000146074,0.999676,2
包装,包装,1.0,好评包装细心价格实惠质量很好,0.999854,0.000146075,0.999676,2
价格,价格,1.0,好评包装细心价格实惠质量很好,0.999854,0.000146074,0.999676,2
质量,质量,1.0,好评包装细心价格实惠质量很好,0.999854,0.000146074,0.999676,2
效果,速度,0.722,速度确实很快,0.999609,0.000390655,0.999132,2
质量,速度,0.888,速度确实很快,0.999609,0.000390655,0.999132,2
服务,服务周到,0.87,服务周到热情,0.993945,0.00605467,0.986545,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
质量,回购,0.856,如果再感冒还会回购,0.549321,0.45068,0.0135899,1
效果,有用,0.87,这个治疗感冒还挺有用的,0.745498,0.254502,0.43444,2
正品,正品,1.0,药是正品,0.982061,0.0179387,0.960136,2
包装,正品,0.89,药是正品,0.982061,0.0179387,0.960136,2
质量,质量,1.0,和药店卖的一样东西质量非常好,0.999154,0.000845845,0.99812,2
发货,卖家,0.729,与卖家描述的完全一致,0.406353,0.593647,0.0969938,0
发货,下单,1.0,昨天下单,0.778418,0.221582,0.507596,2
发货,发货,1.0,发货迅速,0.873656,0.126344,0.719236,2
正品,包装,0.89,包装完整,0.984371,0.0156292,0.965268,2
包装,包装,1.0,包装完整,0.984371,0.0156292,0.965268,2
效果,换季,0.859,换季容易感冒,0.320914,0.679086,0.286858,0
发货,到货,1.0,30到货的蒲地蓝口服液,0.263936,0.736064,0.413475,0
发货,发现,0.866,6号打开要喝的时候发现都漏完了,0.0873339,0.912666,0.805925,0
服务,客服,0.878,联系客服说补偿十元,0.222022,0.777978,0.506618,0
服务,客服,0.878,客服说理解我,0.169837,0.830163,0.622585,0
价格,原价,0.892,要求原价补偿也不同意,0.045442,0.954558,0.899018,0
服务,客服,0.878,联系客服说补偿十元,0.222022,0.777978,0.506618,0
服务,客服,0.878,客服说理解我,0.169837,0.830163,0.622585,0
效果,常规,0.87,给今冬备点常规感冒药,0.552639,0.447361,0.0058639,2
价格,价格,1.0,价格也划算,0.999797,0.000202892,0.999549,2
发货,简单,0.859,简单高效快捷,0.979934,0.0200661,0.955409,2
价格,价格,1.0,看得见的价格,0.898716,0.101284,0.774925,2
服务,服务,1.0,周到贴心的服务,0.991117,0.00888317,0.98026,2
价格,价格,1.0,东西不错价格实惠,0.998063,0.00193655,0.995697,2
品牌,金牌,0.863,还带一个小金牌,0.924505,0.0754949,0.832234,2
服务,吃药,0.851,不会让你忘记吃药,0.175146,0.824854,0.610787,0
效果,入冬,0.854,入冬必备,0.999586,0.000413744,0.999081,2
物流,物流,1.0,物流也可以,0.992835,0.00716531,0.984077,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
正品,包装,0.89,包装实在差,0.000222417,0.999778,0.999506,0
包装,包装,1.0,包装实在差,0.000222418,0.999778,0.999506,0
正品,正品,1.0,是正品和药房买的一样,0.974915,0.0250855,0.944255,2
包装,正品,0.89,是正品和药房买的一样,0.974915,0.0250855,0.944255,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
正品,商品质量,0.717,商品质量很好,0.998245,0.00175448,0.996101,2
价格,商品质量,0.882,商品质量很好,0.998245,0.00175448,0.996101,2
质量,商品质量,0.884,商品质量很好,0.998245,0.00175448,0.996101,2
服务,商品质量,0.88,商品质量很好,0.998245,0.00175448,0.996101,2
正品,正品,1.0,是正品货,0.98149,0.0185098,0.958867,2
包装,正品,0.89,是正品货,0.98149,0.0185097,0.958867,2
正品,货,0.884,是正品货,0.98149,0.0185098,0.958867,2
发货,货,0.891,是正品货,0.98149,0.0185098,0.958867,2
质量,服务态度,0.877,商家服务态度很好,0.990485,0.00951508,0.978855,2
服务,服务态度,0.881,商家服务态度很好,0.990485,0.00951508,0.978855,2
发货,下单,1.0,昨天晚上下单第二天下午就到了,0.808621,0.191379,0.574714,2
正品,正品,1.0,是正品药,0.972779,0.0272211,0.939509,2
包装,正品,0.89,是正品药,0.972779,0.0272211,0.939509,2
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556894,0.876246,2
质量,回答,0.849,都会认真回答我,0.991111,0.00888886,0.980247,2
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556893,0.876246,2
正品,包装,0.89,收到的时候包装完整,0.944311,0.0556894,0.876246,2
包装,包装,1.0,收到的时候包装完整,0.944311,0.0556893,0.876246,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,收到,0.874,宝贝收到,0.978708,0.0212922,0.952684,2
效果,效果,1.0,效果不错,0.999498,0.000502391,0.998884,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
效果,效果,1.0,效果不错,0.999498,0.000502392,0.998884,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
正品,正品,1.0,正品保证,0.999836,0.00016441,0.999635,2
包装,正品,0.89,正品保证,0.999836,0.00016441,0.999635,2
效果,效果,1.0,期待效果,0.997348,0.00265166,0.994107,2
效果,效果,1.0,吃了两天效果不大,0.404137,0.595863,0.101917,0
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
价格,性价比,0.724,性价比很高,0.99989,0.000110221,0.999755,2
效果,药效,0.888,药效不错,0.999382,0.000618,0.998627,2
物流,物流,1.0,物流还可以,0.37812,0.62188,0.159733,0
正品,商品,0.885,商品觉得挺好的,0.986653,0.0133473,0.970339,2
正品,商品,0.885,商品对得起这个价格,0.616476,0.383524,0.147725,2
价格,商品,0.884,商品觉得挺好的,0.986653,0.0133473,0.970339,2
价格,商品,0.884,商品对得起这个价格,0.616476,0.383524,0.147725,2
包装,商品,0.884,商品觉得挺好的,0.986653,0.0133473,0.970339,2
包装,商品,0.884,商品对得起这个价格,0.616476,0.383524,0.147725,2
正品,商品,0.885,商品觉得挺好的,0.986653,0.0133473,0.970339,2
正品,商品,0.885,商品对得起这个价格,0.616476,0.383524,0.147725,2
价格,商品,0.884,商品觉得挺好的,0.986653,0.0133473,0.970339,2
价格,商品,0.884,商品对得起这个价格,0.616476,0.383524,0.147725,2
包装,商品,0.884,商品觉得挺好的,0.986653,0.0133473,0.970339,2
包装,商品,0.884,商品对得起这个价格,0.616476,0.383524,0.147725,2
价格,价格,1.0,商品对得起这个价格,0.616476,0.383524,0.147725,2
服务,客服,0.878,而且客服小姐姐也特别的好,0.983959,0.0160413,0.964353,2
服务,客服,0.878,客服小姐姐也是秒回我的疑问呢,0.0127961,0.987204,0.971564,0
服务,客服,0.878,而且客服小姐姐也特别的好,0.983959,0.0160413,0.964353,2
服务,客服,0.878,客服小姐姐也是秒回我的疑问呢,0.0127961,0.987204,0.971564,0
质量,回购,0.856,下次还会回购哒,0.999943,5.69407e-05,0.999873,2
包装,药盒,0.882,这个药盒太有意思了,0.0971825,0.902818,0.784039,0
发货,收到,0.874,感康收到了,0.10069,0.89931,0.776245,0
发货,收到,0.874,宝贝收到后立马试了试,0.988501,0.0114989,0.974447,2
质量,回购,0.856,以后还会回购的,0.999867,0.000133219,0.999704,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
正品,正品,1.0,正品用劵了好便宜,0.995667,0.00433276,0.990372,2
包装,正品,0.89,正品用劵了好便宜,0.995667,0.00433276,0.990372,2
正品,真品,0.885,真品保证,0.999445,0.000554673,0.998767,2
包装,真品,0.884,真品保证,0.999445,0.000554673,0.998767,2
价格,价格,1.0,价格划算,0.998442,0.00155841,0.996537,2
价格,价格,1.0,价格适中,0.999527,0.000473469,0.998948,2
质量,质量,1.0,质量看着不错,0.999445,0.000554624,0.998767,2
包装,药盒,0.882,药盒包装太简陋了吧,0.000682569,0.999317,0.998483,0
正品,包装,0.89,药盒包装太简陋了吧,0.000682569,0.999317,0.998483,0
包装,包装,1.0,药盒包装太简陋了吧,0.000682569,0.999317,0.998483,0
效果,效果,1.0,效果可以,0.998192,0.00180766,0.995983,2
效果,常备,0.854,常备,0.991623,0.00837707,0.981384,2
味道,大气,0.871,高端大气上档次,0.999931,6.87827e-05,0.999847,2
物流,大气,0.859,高端大气上档次,0.999931,6.87827e-05,0.999847,2
发货,囤货,0.888,买来囤货用,0.87827,0.12173,0.72949,2
效果,效果,1.0,效果不错,0.999498,0.000502391,0.998884,2
发货,收到,0.874,收到,0.688881,0.311119,0.308625,2
正品,真品,0.885,扫码真品,0.88617,0.11383,0.747044,2
包装,真品,0.884,扫码真品,0.88617,0.11383,0.747044,2
物流,物流,1.0,物流也很快,0.998092,0.00190819,0.99576,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
服务,日常,0.869,感冒药家里的日常备用,0.91235,0.0876501,0.805222,2
质量,物超所值,0.871,物超所值,0.999436,0.000563886,0.998747,2
发货,发货,1.0,发货速度,0.257162,0.742837,0.428528,0
效果,速度,0.722,发货速度,0.257162,0.742837,0.428528,0
质量,速度,0.888,发货速度,0.257162,0.742838,0.428528,0
正品,正品,1.0,药店正品,0.997244,0.00275635,0.993875,2
包装,正品,0.89,药店正品,0.997244,0.00275635,0.993875,2
正品,包装,0.89,包装品质,0.875744,0.124256,0.723876,2
包装,包装,1.0,包装品质,0.875744,0.124256,0.723876,2
质量,品质,0.893,包装品质,0.875744,0.124256,0.723876,2
品牌,品质,0.881,包装品质,0.875744,0.124256,0.723876,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
效果,天冷,0.856,天冷了,0.728834,0.271166,0.397408,2
正品,包装,0.89,包装十分完好,0.99263,0.0073702,0.983622,2
包装,包装,1.0,包装十分完好,0.99263,0.00737019,0.983622,2
效果,效果,1.0,见效果快,0.997553,0.00244682,0.994563,2
效果,几盒,0.857,这几盒用完还会购买,0.993519,0.0064807,0.985598,2
发货,卖家,0.729,与卖家描述一致,0.42364,0.57636,0.058578,0
效果,换季,0.859,换季家里常备药,0.983648,0.0163522,0.963662,2
正品,包装,0.89,包装简单了,0.222662,0.777338,0.505195,0
包装,包装,1.0,包装简单了,0.222662,0.777338,0.505196,0
发货,简单,0.859,包装简单了,0.222662,0.777338,0.505195,0
发货,发货,1.0,发货超级快哦,0.995521,0.00447906,0.990046,2
正品,正品,1.0,东西是正品,0.99551,0.00448967,0.990023,2
包装,正品,0.89,东西是正品,0.99551,0.00448967,0.990023,2
价格,价格,1.0,价格还优惠,0.955057,0.0449427,0.900127,2
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
正品,正品,1.0,药是正品,0.982061,0.0179387,0.960136,2
包装,正品,0.89,药是正品,0.982061,0.0179387,0.960136,2
价格,价格比,0.95,价格比药店便宜太多了,0.938269,0.0617312,0.862819,2
质量,价格比,0.707,价格比药店便宜太多了,0.938269,0.0617312,0.862819,2
正品,药品,0.879,药品有保障买着放心,0.999337,0.000662606,0.998528,2
包装,药品,0.878,药品有保障买着放心,0.999337,0.000662606,0.998528,2
服务,服务员,0.924,快递服务员非常周到,0.996198,0.00380168,0.991552,2
正品,商品,0.885,商品包装很到位,0.988967,0.0110331,0.975482,2
价格,商品,0.884,商品包装很到位,0.988967,0.0110331,0.975482,2
包装,商品,0.884,商品包装很到位,0.988967,0.0110331,0.975482,2
正品,包装,0.89,商品包装很到位,0.988967,0.0110331,0.975482,2
包装,包装,1.0,商品包装很到位,0.988967,0.0110331,0.975482,2
价格,价格,1.0,这个价格一分钱一分货,0.0820943,0.917906,0.817568,0
质量,一分货,0.861,这个价格一分钱一分货,0.0820942,0.917906,0.817568,0
质量,材质,0.876,材质做工都不错,0.999827,0.000172977,0.999616,2
包装,做工,0.879,材质做工都不错,0.999827,0.000172977,0.999616,2
物流,物流,1.0,还有物流超级快,0.998653,0.0013467,0.997007,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
发货,到货,1.0,到货也快物流很快道的的的,0.995081,0.00491906,0.989069,2
物流,物流,1.0,到货也快物流很快道的的的,0.995081,0.00491906,0.989069,2
味道,道,0.855,到货也快物流很快道的的的,0.995081,0.00491906,0.989069,2
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.954749,2
质量,力,0.875,快递给力,0.992308,0.0076922,0.982906,2
效果,管用,0.874,真的很管用,0.999103,0.000897233,0.998006,2
效果,疗效显著,0.872,疗效显著,0.996495,0.00350472,0.992212,2
效果,天冷,0.856,天冷了家里预备点感冒药没毛病,0.399873,0.600127,0.111392,0
质量,质量,1.0,质量有保障就是好药,0.99915,0.000850352,0.99811,2
价格,价格,1.0,用红包后价格挺便宜的,0.946671,0.053329,0.881491,2
服务,客服,0.878,阿里药房客服服务真好,0.967667,0.032333,0.928149,2
服务,服务,1.0,阿里药房客服服务真好,0.967667,0.032333,0.928149,2
效果,管用,0.874,挺管用,0.994783,0.00521715,0.988406,2
物流,送,0.852,显示送泡腾片结果没送,0.000494838,0.999505,0.9989,0
物流,送,0.852,但是你的界面既然显示了会送,0.0445397,0.95546,0.901023,0
物流,送,0.852,而且从始至终界面里面的赠送没有消失说明就是显示要送,0.0192963,0.980704,0.957119,0
发货,送,0.871,显示送泡腾片结果没送,0.000494839,0.999505,0.9989,0
发货,送,0.871,但是你的界面既然显示了会送,0.0445397,0.95546,0.901023,0
发货,送,0.871,而且从始至终界面里面的赠送没有消失说明就是显示要送,0.0192963,0.980704,0.957119,0
物流,送,0.852,显示送泡腾片结果没送,0.000494838,0.999505,0.9989,0
物流,送,0.852,但是你的界面既然显示了会送,0.0445397,0.95546,0.901023,0
物流,送,0.852,而且从始至终界面里面的赠送没有消失说明就是显示要送,0.0192963,0.980704,0.957119,0
发货,送,0.871,显示送泡腾片结果没送,0.000494839,0.999505,0.9989,0
发货,送,0.871,但是你的界面既然显示了会送,0.0445397,0.95546,0.901023,0
发货,送,0.871,而且从始至终界面里面的赠送没有消失说明就是显示要送,0.0192963,0.980704,0.957119,0
正品,赠送,0.861,而且从始至终界面里面的赠送没有消失说明就是显示要送,0.0192963,0.980704,0.957119,0
物流,赠送,0.85,而且从始至终界面里面的赠送没有消失说明就是显示要送,0.0192963,0.980704,0.957119,0
物流,送,0.852,显示送泡腾片结果没送,0.000494838,0.999505,0.9989,0
物流,送,0.852,但是你的界面既然显示了会送,0.0445397,0.95546,0.901023,0
物流,送,0.852,而且从始至终界面里面的赠送没有消失说明就是显示要送,0.0192963,0.980704,0.957119,0
发货,送,0.871,显示送泡腾片结果没送,0.000494839,0.999505,0.9989,0
发货,送,0.871,但是你的界面既然显示了会送,0.0445397,0.95546,0.901023,0
发货,送,0.871,而且从始至终界面里面的赠送没有消失说明就是显示要送,0.0192963,0.980704,0.957119,0
味道,为啥,0.862,咱也不知道为啥,0.00405399,0.995946,0.990991,0
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
效果,效果,1.0,效果不错,0.999498,0.000502392,0.998884,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
物流,物流,1.0,物流也快,0.997352,0.00264762,0.994116,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
效果,效果,1.0,效果不错,0.999498,0.000502391,0.998884,2
价格,价格,1.0,价格也不贵,0.995533,0.00446736,0.990072,2
效果,药效,0.888,药效真的强,0.996964,0.00303574,0.993254,2
正品,正规,0.871,正规好药,0.992138,0.00786218,0.982528,2
发货,发货,1.0,发货速度超级快,0.998245,0.00175506,0.9961,2
效果,速度,0.722,发货速度超级快,0.998245,0.00175506,0.9961,2
质量,速度,0.888,发货速度超级快,0.998245,0.00175506,0.9961,2
正品,正品,1.0,看着可以像正品,0.993953,0.00604655,0.986563,2
包装,正品,0.89,看着可以像正品,0.993953,0.00604655,0.986563,2
味道,天气,0.871,天气转凉,0.969096,0.030904,0.931324,2
发货,备货,0.895,备货预防感冒,0.916514,0.0834858,0.814476,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
效果,挺好吃,0.858,挺好吃的,0.995598,0.00440148,0.990219,2
效果,换季,0.859,换季时间容易感冒先买点药囤着,0.840084,0.159916,0.64463,2
物流,物流,1.0,不错很及时物流快,0.996897,0.0031027,0.993105,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
效果,速度,0.722,快递速度很快,0.970829,0.0291709,0.935176,2
质量,速度,0.888,快递速度很快,0.970829,0.0291709,0.935176,2
